operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url
VakifBank,34416285,2025-12-02,02 Aralık 2025 00:46,Sinan,Ek Hesap Borcunun Gelire Uygun Yapılandırılması Talebim Cevapsız Kaldı,"VakıfBank’ta bulunan bireysel kredi ve ek hesap borçlarımı daha önce Eylül 2025’te yapılandırmıştım. Ancak işlerim yolunda gitmediği ve gelir seviyemde ciddi bir düşüş olduğu için mevcut yapılandırma taksitlerini artık ödeyemez hale geldim. Şu anda yaklaşık 1.350.000 TL tutarındaki borcum için tekra
...
3
Destek
2
Yorum","VakıfBank 02 Aralık 2025 00:46    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, Bize Ulaşın bölümünden, Müşteri İletişim Merkezimizden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,VakıfBank Bayburt Şubesi’nden açılmış olan ek hesabımdan kaynaklı toplam yaklaşık 902.000 TL borcum bulunuyor. Şu an İzmir’de yaşıyorum ve bu borcun aylık ödemeleri maaşıma göre çok yüksek kaldığı için hem bu ek hesap borcumu hem de kredi kartı ödemelerimi yapmakta ciddi şekilde zorlanıyorum. Bu dur...,#Ek Hesap,4138,,https://www.sikayetvar.com/vakifbank/ek-hesap-borcunun-gelire-uygun-yapilandirilmasi-talebim-cevapsiz-kaldi
VakifBank,34407665,2025-12-01,01 Aralık 2025 12:59,Soner,Ek Hesap Borcumu Uzun Vadeyle Yapılandıramıyorum Banka Esneklik Göstermiyor,"VakıfBank’ta bulunan ek hesap borcumu yapılandırmak istiyorum. Toplam 538.000 TL borcum için bankadan 48 ya da 60 ay vade talep etmeme rağmen, tarafıma yalnızca 12 ay vade sunuldu ve aylık yaklaşık 58.000 TL ödeme çıkıyor. Bu tutarı ödeyebilmem mümkün değil. Bugün hem şube hem de müşteri hizmetleri
...
4
Yorum","VakıfBank 01 Aralık 2025 12:59    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,,VakıfBank İstanbul Bakırköy Veliefendi Şubesi’nde bulunan ek hesabımın yapılandırılması konusunda yaşadığım mağduriyeti paylaşmak istiyorum. Ek hesabımda yaklaşık 1.200.000 TL borcum bulunuyor ve ben bu borcu düzenli ve sürdürülebilir şekilde ödeyebilmek için 36–48 ay vadeyle yapılandırma talep ediy...,#Ek Hesap,6246,,https://www.sikayetvar.com/vakifbank/ek-hesap-borcumu-uzun-vadeyle-yapilandiramiyorum-banka-esneklik-gostermiyor
VakifBank,34410591,2025-12-01,01 Aralık 2025 16:29,Ece,Bilgilendirme Eksikliğiyle Yapılan Zorunlu Sigorta Kesintileri İptal Edilmiyor,"VakıfBank üzerinden kullandığım ihtiyaç kredisi sırasında, 26.11.2025 tarihinde tarafıma online kanaldan eksik ve yetersiz bilgilendirme yapılarak 16.383,77 TL tutarında Kredili Hayat Sigortası ve 12.500,00 TL tutarında Ferdi Kaza Katılım Sigortası primi kesintisi yapıldı. Bu kesintilerin zorunlu olduğuna dair yönlendirildiğim, hangi teminat ve şartlarla alındığı konusunda açık ve anlaşılır bilgi verilmedi.Durumu fark ettikten sonra sigorta şirketleriyle görüştüğümde, hayat sigortasının sigorta şirketi tarafından iptal edildiği ve bankanın onayını beklediği, ferdi kaza sigortasını ise banka üzerinden iptal ettirebileceğim bilgisi verildi. Ancak buna rağmen, bankadan herhangi bir çözüm üretilmedi.Hemçağrı merkeziyle görüştüm hem deşubeye giderek durumu anlattım. Çağrı merkezi beni şubeye yönlendirdi, şube ise sigortaların iptal edilemeyeceğini belirtti. Yazılı olarak dilekçe vermeme rağmen, talebimin reddedildiği ifade edildi ve mağduriyetim devam ediyor.Eksik bilgilendirme sonucu yapılan bu sigorta kesintilerinin iptal edilmesini ve bu kapsamda mağduriyetimin giderilmesini talep ediyorum.","VakıfBank 01 Aralık 2025 16:30    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"VakıfBank üzerinden kullandığım ihtiyaç kredisi sırasında, 26.11.2025 tarihinde tarafıma online kanaldan eksik ve yetersiz bilgilendirme yapılarak 16.383,77 TL tutarında Kredili Hayat Sigortası ve 12.500,00 TL tutarında Ferdi Kaza Katılım Sigortası primi kesintisi yapıldı. Bu kesintilerin zorunlu ol...",#İhtiyaç Kredisi,607,,https://www.sikayetvar.com/vakifbank/bilgilendirme-eksikligiyle-yapilan-zorunlu-sigorta-kesintileri-iptal-edilmiyor
VakifBank,34405247,2025-12-01,01 Aralık 2025 08:57,Asef,Kapatılan Kredime Rağmen Bilgim Dışında Sigorta Ücreti Kesildi!,"Merhaba VakıfBank tan 3 sene önce kullandığım konut kredisi için 2022 Temmuz ayında bankadan otomatik yapışan DASK'ı iptal edip dışarıdan özel DASK yaptırdım. Bu belgeyi de bankaya ibraz edip mevcut talimatı iptal ettim. Ancak bankada DASK talebim olmadığı ve dışarıda devam eden bir aktif Daskım o
...","VakıfBank 01 Aralık 2025 08:57    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, Bize Ulaşın bölümünden, Müşteri İletişim Merkezimizden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Asef 01 Aralık 2025 15:03 Merter şubesinden Kevser hanim ile görüştüğümde bana DASK iptalini yapamayacağını sigorta şirketinin iptal işlemi gerçekleştireceğini söyledi sigorta şirketi ise bu işlemin banka şubesi tarafından yapılması gerektiğini söyledi benden habersiz ek hesabımdan çekilen DASK ücretimin iade edilmesini istiyorum",,1/5,Aralık 2021 yılında VakıfBank İstanbul Merter Şubesi’nden konut kredisi kullandım. Kredi nedeniyle zorunlu olarak DASK ve konut sigortaları yapıldı ve kredi bitene kadar her sene bu zorunlu sigortalar düzenli olarak yenilendi. 2025 yılı Ağustos ayında aynı şubeye giderek kredi borcumu kapattım ve aç...,#DASK,683,,https://www.sikayetvar.com/vakifbank/kapatilan-kredime-ragmen-bilgim-disinda-sigorta-ucreti-kesildi
VakifBank,34414875,2025-12-01,01 Aralık 2025 22:44,Burak,"FAST Transferi Hesabıma Ulaşmadı, Mağduriyetim Giderilsin","1 Ağustos 2025 tarihinde VakıfBank mobil uygulaması üzerinden kendi adıma kayıtlı VakıfBank hesabımdan, başkasına ait olan QNB Finansbank hesabına 60.000 TL transfer ettim. Ancak alıcı soyadının bitişik yazılması nedeniyle para karşı hesaba geçmedi. Benzer şekilde, 3 Ağustos 2025 tarihinde VakıfBank
...","VakıfBank 01 Aralık 2025 22:45    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,,01.12.2025 tarihinde VakıfBank mobil bankacılık üzerinden kendi adıma ait başka bir bankadaki hesabıma fast ile 4.000 TL transferi gerçekleştirdim. İşlem üzerinden süre geçmesine rağmen gönderdiğim para karşı hesaba hâlâ yansımadı. İşlem hâlâ sonuçlanmadığı için mağduriyet yaşıyorum. Eğer gönderdiğ...,#FAST,891,,https://www.sikayetvar.com/vakifbank/fast-transferi-hesabima-ulasmadi-magduriyetim-giderilsin
VakifBank,34406928,2025-12-01,01 Aralık 2025 12:05,Yahya,"Borcumu Kapattığım Halde Maaş Hesabıma Uygulanan Bloke Kaldırılmıyor, Avukatın Tutumu Ve Ek Ücret Talepleri","VakıfBank’a olan borcum, yaklaşık 8 ay önce 320.000 TL iken şu anda toplamda ortalama 635.000 TL’ye çıkarılmıştır. Kredi kartı ve ek hesap gibi farklı ürünlere ait borçlarım için ayrı ayrı dosyalar açılmış, her dosyadan ayrı avukatlık ücreti, faiz ve dosya masrafı talep edilmiştir. Bu dosyalar: 	•	2
...","VakıfBank 01 Aralık 2025 12:05    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,VakıfBank kredi kartı borcumun gecikmesinden dolayı maaş hesabıma bloke konuldu. Borcumu İzmir Kemalpaşa şubesinden tamamen kapatmama rağmen hesabımdaki bloke kaldırılmadı. Buna rağmen UYAP üzerinden görünen dosya devam ediyor ve maaş hesabımdaki paraya hiçbir şekilde erişemiyorum. Süreçte dosya av...,#Kredi Kartı,557,,https://www.sikayetvar.com/vakifbank/borcumu-kapattigim-halde-maas-hesabima-uygulanan-bloke-kaldirilmiyor-avukatin-tutumu-ve-ek-ucret-talepleri
VakifBank,34410616,2025-12-01,01 Aralık 2025 16:30,Selim,Kiralık Kasa İptalinde Haksız Ücret Ve Saygısız Hizmet Deneyimi,"VakıfBank İstanbul Güngören Şubesi’nde yıllar önce kendi adıma kiraladığım kasaya, daha sonra eşim E*** İ****** E*******’ın benim yokluğumda kasayı açabilmesi için yetki verilmesini talep ettim. Şubede bana bu işlemin sadece açma yetkisi tanımlama şeklinde olduğu, kasa ortaklığına dönüştüğü ise hiçb
...","VakıfBank 01 Aralık 2025 16:30    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, Bize Ulaşın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,1/5,"01.12.2025 tarihinde VakıfBank Kadıköy Hasanpaşa Şubesi’ne kiraladığım kiralık kasanın iptal edilmesi için başvuruda bulundum. Görevli personel, kasanın süresinin 28.11.2025 tarihinde dolduğunu, bu nedenle tekrar 1 yıllık ödeme yapılması gerektiğini söyledi. Oysa ben kasayı tamamen kapatmak istediği...",#Kiralık Kasa,2051,,https://www.sikayetvar.com/vakifbank/kiralik-kasa-iptalinde-haksiz-ucret-ve-saygisiz-hizmet-deneyimi
VakifBank,34404053,2025-12-01,01 Aralık 2025 00:26,Yusuf,VakıfBank Borç Yapılandırma Talebimin Reddedilmesi Ve Artan Mağduriyetim,"VakıfBank’a yaklaşık 500 bin tl ek hesap borcumun yapılandırılması için başvuruda bulundum. BDDK’nın belirlediği 48 ay vade ve %3,11 faiz oranı koşullarında yapılandırma talep ettim. Ancak Elmadağ ve Etimesgut şubelerinde, yapılandırmanın yalnızca 12 ay vade ile yapılabileceği belirtildi. Müşteri hi
...
1
Destek","VakıfBank 01 Aralık 2025 00:26    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"VakıfBank’ta yaklaşık 750 bin TL ek hesap ve 400 bin TL civarında kredi borcum bulunuyor. Bu borçlarım 3–4 yıldır devam ediyor ve ödeyemeyeceğim boyutlara ulaştı. BDDK’nın 10 Temmuz’da yayımlanan düzenlemesi sonrasında, borçlarımın bu kapsamda 48 ay vadeyle yapılandırılması için başvuruda bulundum;...",#Ek Hesap,22276,,https://www.sikayetvar.com/vakifbank/vakifbank-borc-yapilandirma-talebimin-reddedilmesi-ve-artan-magduriyetim
VakifBank,34404378,2025-12-01,01 Aralık 2025 01:20,Hande,VakıfBank Hesabımın 1 Yıl Blokeli Kalması Nedeniyle 40 Bin TL Zarar Ettim,"1
Destek
1
Yorum","VakıfBank 01 Aralık 2025 01:20    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, internet sitemizde yer alan Bize Ulaşın bölümünden,  Müşteri İletişim Merkezimizden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Hande 03 Aralık 2025 13:24 Müşteri hizmetleri görüşmelerimin kaydının tarafımla paylaşılmasını rica ederim.",Çözüldü,1/5,"VakıfBank Ankara Mustafa Kemal şubesinde bulunan hesabıma yaklaşık 1 yıldır giriş yapamıyordum. Hesabımın “blokeli” olduğu söyleniyor, dijital kanallardan hiçbir şekilde erişim sağlayamıyordum. Bu nedenle Kasım 2024’te yaptığım son işlemden sonra gümüş yatırım hesabımı ne bozabildim ne de yeni alım...",#Gümüş,6230,,https://www.sikayetvar.com/vakifbank/vakifbank-hesabimin-1-yil-blokeli-kalmasi-nedeniyle-40-bin-tl-zarar-ettim
VakifBank,34411386,2025-12-01,01 Aralık 2025 17:34,Vedat,Kazandıran Tarife Ücretiyle İlgili Şeffaf Olmayan Bilgilendirme Mağduriyeti,"28.04.2026 tarihinde İstanbul Sultangazi’de bulunan VakıfBank şubesinden 1.600.000 TL tutarında konut kredisi kullandım. Bu krediye istinaden tarafıma VakıfBank kazandıran tarife ve çeşitli sigorta poliçeleri tanımlanmış ve ücret tahsil edilmiştir. Kredimle bağlantılı olarak alınan VakıfBank kazand
...","VakıfBank 01 Aralık 2025 17:34    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, Bize Ulaşın bölümünden, Müşteri İletişim Merkezimizden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Vedat 01 Aralık 2025 19:26 Siz neden cevap vermiyorsunuz buradan Vedat 09 Aralık 2025 12:53 Çok teşekkür ederim hakkım olanı aldım",Çözüldü,5/5,19.10.2025 tarihinde VakıfBank mobil uygulaması üzerinden 300.000 TL tutarında ihtiyaç kredisi kullandım. Kredi kullanım ekranında 'Kazandıran Tarife'...,#Kazandıran Tarife,333,,https://www.sikayetvar.com/vakifbank/kazandiran-tarife-ucretiyle-ilgili-seffaf-olmayan-bilgilendirme-magduriyeti
VakifBank,34402073,2025-11-30,30 Kasım 2025 20:33,Lale,Yurt Dışı Harcamalara Haksız Faiz Ve Ek Masraf Yansıtılması Mağduriyeti,"VakıfBank kredi kartımı uzun süredir kullanıyorum. Ağustos ayında yapmış olduğum yurt dışı harcamalarım, eylül ayı ekstreme tl olarak yansıtıldı. Bu ekstrede yer alan gecikme faizi, yurt dışı ekstre faizi (YP ekstre faizi), KKDF ve BSMV dahil tüm borcumu, son ödeme günü olan 06.10.2025 tarihinde tam
...
1
Destek","VakıfBank 30 Kasım 2025 20:33    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",,1/5,"VakıfBank World kredi kartımın son 4 hanesi 9369 ile yaptığım yurt dışı harcamalarda, haksız yere YP ekstre faizi ve buna bağlı ek masraflar yansıtılmaktadır. Ağustos ve Eylül aylarında booking.com üzerinden euro para birimiyle otel harcamaları yaptım. Ancak bu harcamalar, yapıldıkları tarihlerdeki...",#Worldcard,1585,,https://www.sikayetvar.com/vakifbank/yurt-disi-harcamalara-haksiz-faiz-ve-ek-masraf-yansitilmasi-magduriyeti
VakifBank,34403154,2025-11-30,30 Kasım 2025 22:32,Bahadir,İstek Dışı Sigorta Ve İptal Sürecinde Yaşanan Sorunlar,"VakıfBank üzerinden kullandığım ihtiyaç kredisine bağlı olarak, isteğim dışında 'Daima Güvende Ferdi Kaza Katılım Sigortası' adı altında 12429412 numaralı poliçe düzenlenmiştir. Satış esnasında bu sigortanın kredinin verilmesi için zorunlu olmadığı, istenildiğinde iptal edilebileceği ifade edilmesine rağmen, yaşadığım süreç bunun tam tersini göstermektedir.18.11.2025 tarihinde İstanbul Sancaktepe Yenidoğan Şubesi’ne bizzat giderek sigortanın iptali için dilekçe verdim. Ancak aradan zaman geçmesine rağmen ne herhangi bir iptal işlemi yapılmış ne de tarafıma bir geri dönüş sağlanmıştır. Bağlı olduğum şubeyi en az 20-30 kez aramama rağmentelefonlara cevap verilmemektedir. Müşteri hizmetleri 444 0 724 numarasını aradığımda ise iptali kendilerinin yapamayacağını, işlemin mutlaka şube üzerinden yapılması gerektiğini söyleyip beni tekrar şubeye yönlendirmişlerdir.Tek seferde 12.500 TL prim tahsil edilen bu sigorta kapsamında, risk grubu çalışanı olduğum (sağlık personeli, itfaiye, emniyet gibi gruplarda görev yaptığım) için zaten kapsam dışı bulunmaktayım. Hem isteğim dışında satılan hem de fiilen beni kapsamayan bu sigortanın iptal edilmesini ve tahsil edilen 12.500 TL’nin tamamının tarafıma iade edilmesini talep ediyorum.","VakıfBank 30 Kasım 2025 22:32    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Bahadir 03 Aralık 2025 10:58 Şikayeti yazdıktan 2 gün sonra banka tarafından geri dönüş sağlandı ve bahse konu sigorta iptal edilip, ücreti tarafıma iade edildi, teşekkür ederim. Bahadir 11 Aralık 2025 10:28 Geç de olsa ilgilendikleri için teşekkürler",Çözüldü,5/5,"VakıfBank üzerinden kullandığım ihtiyaç kredisine bağlı olarak, isteğim dışında 'Daima Güvende Ferdi Kaza Katılım Sigortası' adı altında 12429412 numa...",#Sigorta,6650,,https://www.sikayetvar.com/vakifbank/istek-disi-sigorta-ve-iptal-surecinde-yasanan-sorunlar
VakifBank,34388444,2025-11-29,29 Kasım 2025 10:45,Ferda,Yurt Dışında Kart Kapatma Sürecinde Tam Koruma Protokolü Eksik Uygulandı,"26.08.2025 tarihinde saat 09:19’da VakıfBank Genel Müdürlüğü’nden 4440724 numaralı telefondan arandım. Sigorta satışı için arandığımı ve iznim olmadığını açıkça belirtmeme rağmen, tarafıma “şifrelerim güvende” adı altında bir sigorta poliçesi açıldı. Bu durumdan kesinlikle onayım yoktu. Konuyla ilgi
...","VakıfBank 29 Kasım 2025 10:45    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden, Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5/5,"28 Kasım 2025 tarihinde yurt dışında, İtalya Milano’da bulunduğum sırada cüzdanım çalındı. Cüzdanımın içinde VakıfBank’a ait MilPlus ve Platinum kartlarım vardı. Banka, şifresiz bir işlem denemesi nedeniyle beni aradı ve ben de hemen durumu bildirerek kartlarım için işlem yapılmasını istedim. İlk ar...",#Milplus,12511,,https://www.sikayetvar.com/vakifbank/yurt-disinda-kart-kapatma-surecinde-tam-koruma-protokolu-eksik-uygulandi
